

order_id,order_date,demand_level,unit_price,quantity,total_order_value,margin_percent,ai_cancel_flag,cancellation_reason,order_status_before_ai_only,revenue_lost_before_ai_only,recoverable_flag,intervention_attempted_by_navedas,intervention_success,intervention_failure_reason,order_status_after_navedas,revenue_prevented_by_navedas,avoidable_revenue_loss_after_navedas,profit_lost_before_ai_only,profit_lost_after_navedas,margin_saved_after_navedas,intervention_cost,net_profit_impact_due_to_navedas,recovery_rate_flag
ORD-704679,25-04-2025,Low,285,2,570,0.44,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704680,13-01-2025,High,1788,2,3576,0.37,1,Payment Expired,Cancelled,3576,1,1,1,None,Fulfilled,3576,0,1323.12,0.0,1323.12,15,1308.12,1
ORD-704681,01-06-2025,Medium,2019,3,6057,0.35,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704682,17-02-2025,Low,2065,3,6195,0.36,1,Payment Expired,Cancelled,6195,1,1,1,None,Fulfilled,6195,0,2230.2,0.0,2230.2,15,2215.2,1
ORD-704683,13-01-2025,Low,104,3,312,0.28,1,Payment Expired,Cancelled,312,1,1,1,None,Fulfilled,312,0,87.36000000000001,0.0,87.36000000000001,15,72.36000000000001,1
ORD-704684,20-05-2025,Medium,1878,1,1878,0.42,1,Stock Sync Delay,Cancelled,1878,1,1,1,None,Fulfilled,1878,0,788.76,0.0,788.76,15,773.76,1
ORD-704685,14-06-2025,Medium,2461,2,4922,0.39,1,Payment Expired,Cancelled,4922,1,1,1,None,Fulfilled,4922,0,1919.5800000000002,0.0,1919.5800000000002,15,1904.5800000000002,1
ORD-704686,06-01-2025,High,2261,1,2261,0.31,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704687,04-02-2025,Low,2296,2,4592,0.41,1,Stock Sync Delay,Cancelled,4592,1,1,1,None,Fulfilled,4592,0,1882.7199999999998,0.0,1882.7199999999998,15,1867.7199999999998,1
ORD-704688,13-05-2025,High,888,3,2664,0.37,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704689,17-02-2025,High,1333,3,3999,0.3,1,Stock Sync Delay,Cancelled,3999,1,1,1,None,Fulfilled,3999,0,1199.7,0.0,1199.7,15,1184.7,1
ORD-704690,11-06-2025,Low,913,1,913,0.28,1,Payment Expired,Cancelled,913,1,1,1,None,Fulfilled,913,0,255.64000000000001,0.0,255.64000000000001,15,240.64000000000001,1
ORD-704691,04-06-2025,Low,2504,2,5008,0.27,1,Stock Sync Delay,Cancelled,5008,0,0,0,Not Recoverable,Cancelled,0,0,1352.16,0.0,0.0,0,0.0,0
ORD-704692,30-01-2025,Low,2458,3,7374,0.33,1,Stock Sync Delay,Cancelled,7374,1,1,1,None,Fulfilled,7374,0,2433.42,0.0,2433.42,15,2418.42,1
ORD-704693,24-06-2025,High,692,2,1384,0.37,1,Payment Expired,Cancelled,1384,1,1,0,Late Detection,Cancelled,0,1384,512.08,512.08,0.0,15,-527.08,0
ORD-704694,18-06-2025,Medium,1922,1,1922,0.28,1,Vendor Split Possible,Cancelled,1922,1,1,1,None,Fulfilled,1922,0,538.1600000000001,0.0,538.1600000000001,15,523.1600000000001,1
ORD-704695,09-02-2025,High,2125,3,6375,0.41,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704696,06-05-2025,Medium,1289,3,3867,0.38,1,AI Logic Gap - SKU Mapping,Cancelled,3867,1,1,1,None,Fulfilled,3867,0,1469.46,0.0,1469.46,15,1454.46,1
ORD-704697,28-02-2025,High,1300,1,1300,0.38,1,Vendor Split Possible,Cancelled,1300,1,1,1,None,Fulfilled,1300,0,494.0,0.0,494.0,15,479.0,1
ORD-704698,11-05-2025,Medium,2776,3,8328,0.4,1,Stock Sync Delay,Cancelled,8328,1,1,1,None,Fulfilled,8328,0,3331.2000000000003,0.0,3331.2000000000003,15,3316.2000000000003,1
ORD-704699,07-03-2025,Medium,746,2,1492,0.32,1,AI Logic Gap - SKU Mapping,Cancelled,1492,1,1,1,None,Fulfilled,1492,0,477.44,0.0,477.44,15,462.44,1
ORD-704700,03-06-2025,Low,1442,1,1442,0.39,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704701,07-06-2025,Low,1405,1,1405,0.4,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704702,07-05-2025,High,142,3,426,0.41,1,Stock Sync Delay,Cancelled,426,1,1,0,Customer Abandoned,Cancelled,0,426,174.66,174.66,0.0,15,-189.66,0
ORD-704703,11-06-2025,High,724,1,724,0.28,1,Vendor Split Possible,Cancelled,724,1,1,1,None,Fulfilled,724,0,202.72000000000003,0.0,202.72000000000003,15,187.72000000000003,1
ORD-704704,19-02-2025,Medium,2964,2,5928,0.34,1,Payment Expired,Cancelled,5928,1,1,1,None,Fulfilled,5928,0,2015.5200000000002,0.0,2015.5200000000002,15,2000.5200000000002,1
ORD-704705,30-05-2025,Medium,1302,1,1302,0.32,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704706,14-05-2025,High,2846,3,8538,0.27,1,Stock Sync Delay,Cancelled,8538,0,0,0,Not Recoverable,Cancelled,0,0,2305.26,0.0,0.0,0,0.0,0
ORD-704707,05-03-2025,Low,478,3,1434,0.26,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704708,28-04-2025,Medium,487,2,974,0.39,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704709,05-02-2025,Medium,165,1,165,0.33,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704710,04-03-2025,Medium,2640,1,2640,0.4,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704711,23-04-2025,Low,1290,3,3870,0.33,1,Stock Sync Delay,Cancelled,3870,0,0,0,Not Recoverable,Cancelled,0,0,1277.1000000000001,0.0,0.0,0,0.0,0
ORD-704712,31-01-2025,Medium,2112,1,2112,0.4,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704713,22-06-2025,High,1035,1,1035,0.26,1,Stock Sync Delay,Cancelled,1035,1,1,1,None,Fulfilled,1035,0,269.1,0.0,269.1,15,254.10000000000002,1
ORD-704714,14-05-2025,High,324,2,648,0.29,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704715,22-01-2025,High,1965,3,5895,0.29,1,Payment Expired,Cancelled,5895,1,1,1,None,Fulfilled,5895,0,1709.55,0.0,1709.55,15,1694.55,1
ORD-704716,01-02-2025,Low,394,3,1182,0.44,1,Payment Expired,Cancelled,1182,1,1,1,None,Fulfilled,1182,0,520.08,0.0,520.08,15,505.08000000000004,1
ORD-704717,13-06-2025,Medium,309,1,309,0.33,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704718,15-03-2025,Low,2235,1,2235,0.39,1,Payment Expired,Cancelled,2235,1,1,1,None,Fulfilled,2235,0,871.65,0.0,871.65,15,856.65,1
ORD-704719,15-02-2025,Medium,2613,1,2613,0.3,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704720,06-04-2025,High,1305,1,1305,0.26,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704721,10-04-2025,Low,2562,3,7686,0.29,1,Stock Sync Delay,Cancelled,7686,1,1,1,None,Fulfilled,7686,0,2228.94,0.0,2228.94,15,2213.94,1
ORD-704722,19-06-2025,Low,2954,3,8862,0.38,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704723,03-04-2025,Low,218,1,218,0.33,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704724,26-01-2025,Medium,504,3,1512,0.36,1,AI Logic Gap - SKU Mapping,Cancelled,1512,1,1,1,None,Fulfilled,1512,0,544.3199999999999,0.0,544.3199999999999,15,529.3199999999999,1
ORD-704725,24-03-2025,Low,2327,3,6981,0.44,1,Vendor Split Possible,Cancelled,6981,1,1,1,None,Fulfilled,6981,0,3071.64,0.0,3071.64,15,3056.64,1
ORD-704726,10-03-2025,High,1070,2,2140,0.36,1,Vendor Split Possible,Cancelled,2140,1,1,1,None,Fulfilled,2140,0,770.4,0.0,770.4,15,755.4,1
ORD-704727,12-06-2025,Medium,368,1,368,0.34,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704728,11-05-2025,High,1412,1,1412,0.26,1,Vendor Split Possible,Cancelled,1412,1,1,1,None,Fulfilled,1412,0,367.12,0.0,367.12,15,352.12,1
ORD-704729,09-02-2025,Low,1033,1,1033,0.42,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704730,29-06-2025,High,2854,3,8562,0.38,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704731,14-03-2025,Medium,1664,3,4992,0.33,1,Vendor Split Possible,Cancelled,4992,0,0,0,Not Recoverable,Cancelled,0,0,1647.3600000000001,0.0,0.0,0,0.0,0
ORD-704732,17-03-2025,High,2839,1,2839,0.33,1,Payment Expired,Cancelled,2839,1,1,0,Customer Payment Expired,Cancelled,0,2839,936.87,936.87,0.0,15,-951.87,0
ORD-704733,16-02-2025,High,2543,1,2543,0.37,1,Payment Expired,Cancelled,2543,1,1,0,Customer Payment Expired,Cancelled,0,2543,940.91,940.91,0.0,15,-955.91,0
ORD-704734,16-05-2025,Low,2622,1,2622,0.44,1,Stock Sync Delay,Cancelled,2622,1,1,0,Late Detection,Cancelled,0,2622,1153.68,1153.68,0.0,15,-1168.68,0
ORD-704735,11-06-2025,High,1961,2,3922,0.25,1,AI Logic Gap - SKU Mapping,Cancelled,3922,1,1,1,None,Fulfilled,3922,0,980.5,0.0,980.5,15,965.5,1
ORD-704736,08-02-2025,Low,2263,2,4526,0.25,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704737,28-05-2025,Medium,1111,1,1111,0.39,1,Stock Sync Delay,Cancelled,1111,1,1,1,None,Fulfilled,1111,0,433.29,0.0,433.29,15,418.29,1
ORD-704738,29-05-2025,Low,2846,2,5692,0.41,1,Vendor Split Possible,Cancelled,5692,1,1,0,Vendor SLA Delay,Cancelled,0,5692,2333.72,2333.72,0.0,15,-2348.72,0
ORD-704739,18-06-2025,Medium,561,1,561,0.33,1,Stock Sync Delay,Cancelled,561,1,1,1,None,Fulfilled,561,0,185.13,0.0,185.13,15,170.13,1
ORD-704740,13-01-2025,High,2190,2,4380,0.33,1,AI Logic Gap - SKU Mapping,Cancelled,4380,1,1,1,None,Fulfilled,4380,0,1445.4,0.0,1445.4,15,1430.4,1
ORD-704741,22-04-2025,Low,2769,2,5538,0.43,1,Payment Expired,Cancelled,5538,0,0,0,Not Recoverable,Cancelled,0,0,2381.34,0.0,0.0,0,0.0,0
ORD-704742,20-03-2025,Low,1776,2,3552,0.31,1,AI Logic Gap - SKU Mapping,Cancelled,3552,1,1,1,None,Fulfilled,3552,0,1101.12,0.0,1101.12,15,1086.12,1
ORD-704743,21-01-2025,Medium,2823,2,5646,0.26,1,Payment Expired,Cancelled,5646,1,1,1,None,Fulfilled,5646,0,1467.96,0.0,1467.96,15,1452.96,1
ORD-704744,18-03-2025,Low,2689,1,2689,0.31,1,Vendor Split Possible,Cancelled,2689,1,1,1,None,Fulfilled,2689,0,833.59,0.0,833.59,15,818.59,1
ORD-704745,12-04-2025,Medium,2933,2,5866,0.35,1,AI Logic Gap - SKU Mapping,Cancelled,5866,0,0,0,Not Recoverable,Cancelled,0,0,2053.1,0.0,0.0,0,0.0,0
ORD-704746,04-01-2025,Medium,1844,3,5532,0.31,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704747,14-06-2025,Low,599,1,599,0.28,1,Vendor Split Possible,Cancelled,599,0,0,0,Not Recoverable,Cancelled,0,0,167.72000000000003,0.0,0.0,0,0.0,0
ORD-704748,09-03-2025,Medium,2134,2,4268,0.4,1,Payment Expired,Cancelled,4268,0,0,0,Not Recoverable,Cancelled,0,0,1707.2,0.0,0.0,0,0.0,0
ORD-704749,16-02-2025,Low,798,1,798,0.38,1,Stock Sync Delay,Cancelled,798,0,0,0,Not Recoverable,Cancelled,0,0,303.24,0.0,0.0,0,0.0,0
ORD-704750,10-03-2025,High,1098,2,2196,0.35,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704751,27-02-2025,High,953,1,953,0.33,1,Vendor Split Possible,Cancelled,953,1,1,1,None,Fulfilled,953,0,314.49,0.0,314.49,15,299.49,1
ORD-704752,04-05-2025,Medium,2672,3,8016,0.33,1,AI Logic Gap - SKU Mapping,Cancelled,8016,1,1,0,Vendor SLA Delay,Cancelled,0,8016,2645.28,2645.28,0.0,15,-2660.28,0
ORD-704753,23-05-2025,Medium,1498,1,1498,0.34,1,Stock Sync Delay,Cancelled,1498,1,1,1,None,Fulfilled,1498,0,509.32000000000005,0.0,509.32000000000005,15,494.32000000000005,1
ORD-704754,11-04-2025,High,1553,1,1553,0.45,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704755,31-03-2025,Medium,2454,2,4908,0.34,1,Stock Sync Delay,Cancelled,4908,1,1,1,None,Fulfilled,4908,0,1668.72,0.0,1668.72,15,1653.72,1
ORD-704756,18-02-2025,Medium,2536,2,5072,0.43,1,AI Logic Gap - SKU Mapping,Cancelled,5072,1,1,1,None,Fulfilled,5072,0,2180.96,0.0,2180.96,15,2165.96,1
ORD-704757,25-05-2025,Medium,605,2,1210,0.42,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704758,09-04-2025,High,1152,1,1152,0.3,1,AI Logic Gap - SKU Mapping,Cancelled,1152,1,1,1,None,Fulfilled,1152,0,345.59999999999997,0.0,345.59999999999997,15,330.59999999999997,1
ORD-704759,24-01-2025,Low,2478,2,4956,0.43,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704760,11-02-2025,High,530,3,1590,0.28,1,Vendor Split Possible,Cancelled,1590,1,1,1,None,Fulfilled,1590,0,445.20000000000005,0.0,445.20000000000005,15,430.20000000000005,1
ORD-704761,21-02-2025,Medium,974,3,2922,0.37,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704762,03-05-2025,High,2626,2,5252,0.41,1,AI Logic Gap - SKU Mapping,Cancelled,5252,0,0,0,Not Recoverable,Cancelled,0,0,2153.3199999999997,0.0,0.0,0,0.0,0
ORD-704763,07-02-2025,Medium,2850,2,5700,0.45,1,Stock Sync Delay,Cancelled,5700,1,1,1,None,Fulfilled,5700,0,2565.0,0.0,2565.0,15,2550.0,1
ORD-704764,15-01-2025,Medium,1715,3,5145,0.29,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704765,09-01-2025,High,1089,3,3267,0.37,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704766,31-03-2025,Low,1921,1,1921,0.3,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704767,08-06-2025,Low,1325,2,2650,0.3,1,AI Logic Gap - SKU Mapping,Cancelled,2650,1,1,1,None,Fulfilled,2650,0,795.0,0.0,795.0,15,780.0,1
ORD-704768,25-01-2025,Low,2592,3,7776,0.25,1,Vendor Split Possible,Cancelled,7776,1,1,1,None,Fulfilled,7776,0,1944.0,0.0,1944.0,15,1929.0,1
ORD-704769,01-03-2025,Low,2147,3,6441,0.38,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704770,24-01-2025,High,1575,1,1575,0.27,1,Vendor Split Possible,Cancelled,1575,0,0,0,Not Recoverable,Cancelled,0,0,425.25,0.0,0.0,0,0.0,0
ORD-704771,23-02-2025,Low,382,2,764,0.31,1,Vendor Split Possible,Cancelled,764,1,1,1,None,Fulfilled,764,0,236.84,0.0,236.84,15,221.84,1
ORD-704772,25-04-2025,High,1385,1,1385,0.35,1,Stock Sync Delay,Cancelled,1385,1,1,0,Customer Payment Expired,Cancelled,0,1385,484.74999999999994,484.74999999999994,0.0,15,-499.74999999999994,0
ORD-704773,23-06-2025,Medium,1311,1,1311,0.27,1,Payment Expired,Cancelled,1311,0,0,0,Not Recoverable,Cancelled,0,0,353.97,0.0,0.0,0,0.0,0
ORD-704774,07-05-2025,High,1165,2,2330,0.33,1,Vendor Split Possible,Cancelled,2330,1,1,1,None,Fulfilled,2330,0,768.9000000000001,0.0,768.9000000000001,15,753.9000000000001,1
ORD-704775,28-03-2025,High,1544,1,1544,0.4,1,AI Logic Gap - SKU Mapping,Cancelled,1544,1,1,1,None,Fulfilled,1544,0,617.6,0.0,617.6,15,602.6,1
ORD-704776,27-03-2025,High,2449,1,2449,0.42,1,Stock Sync Delay,Cancelled,2449,1,1,1,None,Fulfilled,2449,0,1028.58,0.0,1028.58,15,1013.5799999999999,1
ORD-704777,15-04-2025,High,486,2,972,0.4,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704778,24-03-2025,Low,1176,2,2352,0.31,1,Stock Sync Delay,Cancelled,2352,1,1,0,Late Detection,Cancelled,0,2352,729.12,729.12,0.0,15,-744.12,0
ORD-704779,01-05-2025,High,1990,1,1990,0.31,1,Payment Expired,Cancelled,1990,1,1,0,Vendor SLA Delay,Cancelled,0,1990,616.9,616.9,0.0,15,-631.9,0
ORD-704780,14-02-2025,High,792,2,1584,0.31,1,Vendor Split Possible,Cancelled,1584,1,1,1,None,Fulfilled,1584,0,491.04,0.0,491.04,15,476.04,1
ORD-704781,18-06-2025,Medium,1155,2,2310,0.25,1,Stock Sync Delay,Cancelled,2310,1,1,0,Customer Abandoned,Cancelled,0,2310,577.5,577.5,0.0,15,-592.5,0
ORD-704782,23-04-2025,Low,331,3,993,0.43,1,Stock Sync Delay,Cancelled,993,1,1,1,None,Fulfilled,993,0,426.99,0.0,426.99,15,411.99,1
ORD-704783,18-03-2025,Low,2564,2,5128,0.35,1,Vendor Split Possible,Cancelled,5128,1,1,1,None,Fulfilled,5128,0,1794.8,0.0,1794.8,15,1779.8,1
ORD-704784,23-05-2025,Medium,2227,1,2227,0.37,1,AI Logic Gap - SKU Mapping,Cancelled,2227,1,1,1,None,Fulfilled,2227,0,823.99,0.0,823.99,15,808.99,1
ORD-704785,28-05-2025,Low,830,1,830,0.42,1,Vendor Split Possible,Cancelled,830,1,1,1,None,Fulfilled,830,0,348.59999999999997,0.0,348.59999999999997,15,333.59999999999997,1
ORD-704786,04-03-2025,Low,987,3,2961,0.31,1,Vendor Split Possible,Cancelled,2961,1,1,1,None,Fulfilled,2961,0,917.91,0.0,917.91,15,902.91,1
ORD-704787,28-06-2025,High,1889,2,3778,0.32,1,Vendor Split Possible,Cancelled,3778,1,1,1,None,Fulfilled,3778,0,1208.96,0.0,1208.96,15,1193.96,1
ORD-704788,19-06-2025,High,1664,1,1664,0.27,1,Vendor Split Possible,Cancelled,1664,1,1,1,None,Fulfilled,1664,0,449.28000000000003,0.0,449.28000000000003,15,434.28000000000003,1
ORD-704789,09-05-2025,Medium,1142,3,3426,0.33,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704790,07-02-2025,Low,2182,1,2182,0.28,1,Stock Sync Delay,Cancelled,2182,1,1,1,None,Fulfilled,2182,0,610.96,0.0,610.96,15,595.96,1
ORD-704791,04-01-2025,Low,1189,3,3567,0.43,1,Stock Sync Delay,Cancelled,3567,1,1,1,None,Fulfilled,3567,0,1533.81,0.0,1533.81,15,1518.81,1
ORD-704792,07-06-2025,High,2869,1,2869,0.37,1,Vendor Split Possible,Cancelled,2869,0,0,0,Not Recoverable,Cancelled,0,0,1061.53,0.0,0.0,0,0.0,0
ORD-704793,11-06-2025,Low,852,3,2556,0.37,1,Payment Expired,Cancelled,2556,1,1,1,None,Fulfilled,2556,0,945.72,0.0,945.72,15,930.72,1
ORD-704794,30-01-2025,Medium,395,3,1185,0.39,1,Vendor Split Possible,Cancelled,1185,1,1,1,None,Fulfilled,1185,0,462.15000000000003,0.0,462.15000000000003,15,447.15000000000003,1
ORD-704795,24-02-2025,High,1128,2,2256,0.42,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704796,25-01-2025,High,283,2,566,0.4,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704797,02-04-2025,High,913,1,913,0.44,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704798,17-05-2025,Medium,745,1,745,0.39,1,Stock Sync Delay,Cancelled,745,0,0,0,Not Recoverable,Cancelled,0,0,290.55,0.0,0.0,0,0.0,0
ORD-704799,10-04-2025,Low,1794,3,5382,0.29,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704800,17-03-2025,Low,2689,2,5378,0.37,1,AI Logic Gap - SKU Mapping,Cancelled,5378,1,1,1,None,Fulfilled,5378,0,1989.86,0.0,1989.86,15,1974.86,1
ORD-704801,09-01-2025,Low,302,1,302,0.44,1,Vendor Split Possible,Cancelled,302,1,1,1,None,Fulfilled,302,0,132.88,0.0,132.88,15,117.88,1
ORD-704802,08-03-2025,High,2575,1,2575,0.3,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704803,19-01-2025,High,1694,1,1694,0.42,1,Stock Sync Delay,Cancelled,1694,1,1,1,None,Fulfilled,1694,0,711.48,0.0,711.48,15,696.48,1
ORD-704804,29-06-2025,Medium,2355,2,4710,0.35,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704805,16-02-2025,Low,2851,1,2851,0.37,1,Vendor Split Possible,Cancelled,2851,1,1,1,None,Fulfilled,2851,0,1054.87,0.0,1054.87,15,1039.87,1
ORD-704806,30-05-2025,High,2600,3,7800,0.25,1,Vendor Split Possible,Cancelled,7800,1,1,1,None,Fulfilled,7800,0,1950.0,0.0,1950.0,15,1935.0,1
ORD-704807,05-03-2025,Medium,2259,3,6777,0.4,1,Stock Sync Delay,Cancelled,6777,1,1,1,None,Fulfilled,6777,0,2710.8,0.0,2710.8,15,2695.8,1
ORD-704808,06-03-2025,Medium,230,3,690,0.33,1,AI Logic Gap - SKU Mapping,Cancelled,690,0,0,0,Not Recoverable,Cancelled,0,0,227.70000000000002,0.0,0.0,0,0.0,0
ORD-704809,08-02-2025,High,2116,3,6348,0.44,1,AI Logic Gap - SKU Mapping,Cancelled,6348,0,0,0,Not Recoverable,Cancelled,0,0,2793.12,0.0,0.0,0,0.0,0
ORD-704810,11-05-2025,Low,981,1,981,0.43,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704811,22-02-2025,Medium,290,2,580,0.41,1,Vendor Split Possible,Cancelled,580,1,1,1,None,Fulfilled,580,0,237.79999999999998,0.0,237.79999999999998,15,222.79999999999998,1
ORD-704812,07-05-2025,Low,2947,1,2947,0.32,1,AI Logic Gap - SKU Mapping,Cancelled,2947,1,1,1,None,Fulfilled,2947,0,943.04,0.0,943.04,15,928.04,1
ORD-704813,04-02-2025,Low,950,3,2850,0.39,1,Stock Sync Delay,Cancelled,2850,1,1,1,None,Fulfilled,2850,0,1111.5,0.0,1111.5,15,1096.5,1
ORD-704814,19-03-2025,Medium,119,3,357,0.45,1,Vendor Split Possible,Cancelled,357,1,1,1,None,Fulfilled,357,0,160.65,0.0,160.65,15,145.65,1
ORD-704815,11-06-2025,Low,754,3,2262,0.35,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-704816,30-05-2025,Medium,2534,1,2534,0.28,1,AI Logic Gap - SKU Mapping,Cancelled,2534,1,1,1,None,Fulfilled,2534,0,709.5200000000001,0.0,709.5200000000001,15,694.5200000000001,1
ORD-704817,14-06-2025,Medium,691,3,2073,0.34,1,Stock Sync Delay,Cancelled,2073,1,1,1,None,Fulfilled,2073,0,704.82,0.0,704.82,15,689.82,1
ORD-704818,23-04-2025,Low,2277,1,2277,0.36,1,AI Logic Gap - SKU Mapping,Cancelled,2277,1,1,1,None,Fulfilled,2277,0,819.7199999999999,0.0,819.7199999999999,15,804.7199999999999,1
ORD-704819,22-03-2025,Low,703,2,1406,0.41,1,Vendor Split Possible,Cancelled,1406,1,1,1,None,Fulfilled,1406,0,576.4599999999999,0.0,576.4599999999999,15,561.4599999999999,1
ORD-704820,02-01-2025,Low,2042,2,4084,0.44,1,Stock Sync Delay,Cancelled,4084,0,0,0,Not Recoverable,Cancelled,0,0,1796.96,0.0,0.0,0,0.0,0
ORD-704821,12-05-2025,High,388,1,388,0.42,1,Vendor Split Possible,Cancelled,388,1,1,1,None,Fulfilled,388,0,162.96,0.0,162.96,15,147.96,1
ORD-704822,23-05-2025,Low,943,1,943,0.32,1,AI Logic Gap - SKU Mapping,Cancelled,943,1,1,1,None,Fulfilled,943,0,301.76,0.0,301.76,15,286.76,1
